tumor	gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	pglobal_cv	qglobal_cv
BRCA	TP53	0	20	5	3	7	112.255830914972	417.678600524422	417.678600524422	308.753146235059	0	1.11022302462516e-16	0	5.26443875072457e-12	0	2.17181828077173e-12	0	0	0
BRCA	PIK3CA	0	41	0	0	0	98.2252646919115	0	0	0	0	0.722388034684332	0	1	0	0.954466816204071	0	0	0
BRCA	CDH1	1	1	5	3	9	1.97899294118396	177.259658120221	177.259658120221	173.014958367497	0.569268543432099	4.75175454539567e-14	4.20774526332934e-13	4.48686768449076e-12	0.789615175950662	4.6476911208515e-10	2.74373042804162e-09	0	0
BRCA	GATA3	0	2	0	0	28	10.1338735335836	0	0	1093.47181677855	0.0283974378685522	0.873344804797024	0.0887749400366171	5.70737884497376e-44	0.789615175950662	0.954466816204071	0.975364913487873	0	0
BRCA	MAP2K4	0	2	2	0	7	11.7694496042679	90.4343851874522	90.4343851874522	295.982334833609	0.0211231941211643	0.000311757555196523	0.000211049012129649	7.02162437574319e-12	0.789615175950662	0.727710015919309	0.49220392888846	5.20694598549198e-14	2.03716554736388e-10
BRCA	MAP3K1	0	2	2	0	12	3.19763521169744	31.0420176780579	31.0420176780579	137.832581946876	0.230024002832264	0.00291577200214332	0.00886312063922146	2.52200214699939e-13	0.789615175950662	0.954466816204071	0.975364913487873	7.76045894212984e-14	2.53016829709907e-10
BRCA	ARID1A	1	3	6	1	4	2.55135032508505	68.3751733925283	68.3751733925283	30.4083838561713	0.237060887188761	9.05298169762148e-10	7.1112523647443e-09	0.000234790914141997	0.789615175950662	5.90314759896238e-06	3.4777579689782e-05	4.69481120646265e-11	1.31199852601175e-07
BRCA	KMT2C	0	1	6	0	10	0.580412528053804	28.7568512351588	28.7568512351588	35.3794612658834	0.622553718665705	2.99885712440329e-06	3.52490496113855e-06	6.06509010724684e-07	0.789615175950662	0.0146659107668943	0.0137908381699585	5.95854476870272e-11	1.45701315956703e-07
BRCA	PTEN	0	2	1	0	5	11.9908830188484	48.4990045721178	48.4990045721178	215.079101160915	0.0203536065726648	0.0187932795904544	0.00630306066082165	9.28097203808528e-09	0.789615175950662	0.954466816204071	0.975364913487873	1.43684197873029e-09	3.12305586532465e-06
BRCA	NCOR1	0	0	2	2	2	0	32.0007090894484	32.0007090894484	14.2387475410094	0.194609020337348	4.92260950591961e-05	4.04190211913402e-05	0.0160349244126574	0.789615175950662	0.192592174309599	0.131779482090833	9.88324729056522e-06	0.0193336083498037
BRCA	RB1	0	1	2	0	3	2.63711251929082	32.1906616073172	32.1906616073172	56.1196707442473	0.44180130643849	0.00270375992360239	0.0101855240520355	0.00015528266726	0.789615175950662	0.954466816204071	0.975364913487873	2.2707619619089e-05	0.0403824049989653
BRCA	TBX3	0	0	0	0	4	0	0	0	93.4322116871071	0.416578057014959	0.843964691266249	0.7065485322895	3.80241842384842e-06	0.789615175950662	0.954466816204071	0.975364913487873	3.71481593617329e-05	0.0605576911195182
